invoice_id,po_id,vendor_id,invoice_date,due_date,amount,currency,status,payment_terms_days,paid_date
INV-001088,PO-01377,VEND-00024,2023-05-04,2023-06-18,60200.0,USD,Paid,45,2023-06-06
INV-001089,PO-01378,VEND-00052,2023-06-21,2023-08-20,101000,USD,Paid,60,2023-08-09
INV-001090,PO-01379,VEND-00033,2025-10-28,2025-12-27,2700.0,USD,Overdue,60,
INV-001091,PO-01381,VEND-00018,2025-10-26,2025-11-25,152000,USD,Paid,30,2025-11-25
INV-001092,PO-01382,VEND-00155,2025-12-26,2026-02-09,21500,USD,Overdue,45,
INV-001093,PO-01383,VEND-00166,2023-05-20,2023-07-04,4500,USD,Paid,45,2023-07-04
INV-001094,PO-01386,VEND-00173,2023-07-11,2023-08-25,47500,USD,Paid,45,2023-08-25
INV-001095,PO-01387,VEND-00198,2025-08-07,2025-10-06,4100,USD,Disputed,60,
INV-001096,PO-01388,VEND-00075,2026-01-15,2026-03-16,2380.0,USD,Paid,60,2026-03-04
INV-001097,PO-01390,VEND-00151,2023-02-27,2023-03-29,4200,USD,Paid,30,2023-03-21
INV-001098,PO-01391,VEND-00087,2024-04-07,2024-05-22,1100,USD,Paid,45,2024-05-13
INV-001099,PO-01392,VEND-00010,2024-04-28,2024-06-12,7900,USD,Paid,45,2024-06-03
INV-001100,PO-01393,VEND-00029,2023-11-14,2023-12-14,1800,USD,Paid,30,2023-12-03
INV-001101,PO-01394,VEND-00142,2024-02-10,2024-03-11,1700,USD,Overdue,30,
INV-001102,PO-01395,VEND-00193,2024-01-08,2024-02-07,229000,USD,Paid,30,2024-02-05
INV-001103,PO-01396,VEND-00004,2023-08-07,2023-10-06,3100.0,USD,Paid,60,2023-10-05
INV-001104,PO-01397,VEND-00157,2024-02-14,2024-04-14,520000,USD,Paid,60,2024-04-08
INV-001105,PO-01399,VEND-00080,2025-03-19,2025-05-18,35000,USD,Paid,60,2025-05-17
INV-001106,PO-01400,VEND-00122,2024-08-14,2024-10-13,5000,USD,Paid,60,2024-10-02
INV-001107,PO-01401,VEND-00115,2025-04-29,2025-05-29,163000,USD,Paid,30,2025-05-25
INV-001108,PO-01402,VEND-00032,2025-08-05,2025-10-04,3200,USD,Paid,60,2025-09-30
INV-001109,PO-01403,VEND-00152,2024-10-31,2024-12-15,520000,USD,Paid,45,2024-12-06
INV-001110,PO-01404,VEND-00056,2023-11-21,2023-12-21,10000,USD,Paid,30,2023-12-16
INV-001111,PO-01405,VEND-00162,2025-12-01,2025-12-31,24500.0,USD,Paid,30,2025-12-23
INV-001112,PO-01406,VEND-00011,2023-09-04,2023-10-19,199000,USD,Paid,45,2023-10-16
INV-001113,PO-01407,VEND-00058,2024-05-14,2024-06-28,46000,USD,Paid,45,2024-06-18
INV-001114,PO-01408,VEND-00107,2026-03-15,2026-04-14,3300,USD,Paid,30,2026-04-07
INV-001115,PO-01410,VEND-00053,2025-05-18,2025-07-02,9500,USD,Paid,45,2025-06-20
INV-001116,PO-01411,VEND-00147,2025-01-27,2025-03-28,4000,USD,Paid,60,2025-03-16
INV-001117,PO-01412,VEND-00074,2024-05-01,2024-05-31,20500,USD,Paid,30,2024-05-19
INV-001118,PO-01414,VEND-00188,2023-01-24,2023-02-23,6200,USD,Paid,30,2023-02-22
INV-001119,PO-01416,VEND-00036,2026-04-20,2026-06-04,2500,USD,Pending,45,
INV-001120,PO-01417,VEND-00025,2023-05-21,2023-06-20,12150.0,USD,Paid,30,2023-06-17
INV-001121,PO-01418,VEND-00142,2025-12-25,2026-02-08,16000,USD,Paid,45,2026-02-08
INV-001122,PO-01420,VEND-00142,2025-10-02,2025-11-16,1680.0,USD,Overdue,45,
INV-001123,PO-01421,VEND-00040,2024-08-03,2024-09-02,233000,USD,Paid,30,2024-08-27
INV-001124,PO-01422,VEND-00176,2024-10-22,2024-12-06,17500,USD,Overdue,45,
INV-001125,PO-01423,VEND-00196,2024-04-06,2024-06-05,15000,USD,Paid,60,2024-05-27
INV-001126,PO-01424,VEND-00067,2024-01-07,2024-03-07,8500,USD,Paid,60,2024-03-06
INV-001127,PO-01425,VEND-00006,2023-04-09,2023-05-09,94500.0,USD,Paid,30,2023-04-28
INV-001128,PO-01426,VEND-00037,2023-02-11,2023-03-13,5900,USD,Paid,30,2023-03-08
INV-001129,PO-01427,VEND-00200,2024-11-27,2024-12-27,45000,USD,Paid,30,2024-12-22
INV-001130,PO-01429,VEND-00154,2024-05-08,2024-07-07,6300,USD,Paid,60,2024-07-07
INV-001131,PO-01430,VEND-00169,2023-10-07,2023-11-21,4900,USD,Paid,45,2023-11-09
INV-001132,PO-01431,VEND-00127,2025-06-28,2025-08-27,16000,USD,Paid,60,2025-08-15
INV-001133,PO-01432,VEND-00048,2025-10-31,2025-12-15,14500,USD,Paid,45,2025-12-05
INV-001134,PO-01433,VEND-00086,2024-09-20,2024-10-20,1600,USD,Paid,30,2024-10-16
INV-001135,PO-01434,VEND-00123,2024-09-10,2024-10-10,4500,USD,Paid,30,2024-10-08
INV-001136,PO-01437,VEND-00179,2023-09-24,2023-11-08,2700,USD,Paid,45,2023-11-07
INV-001137,PO-01439,VEND-00008,2024-04-09,2024-05-24,1600,USD,Paid,45,2024-05-13
INV-001138,PO-01440,VEND-00138,2026-01-11,2026-02-25,26500,USD,Paid,45,2026-02-25
INV-001139,PO-01441,VEND-00080,2025-04-20,2025-06-19,26500,USD,Paid,60,2025-06-09
INV-001140,PO-01443,VEND-00021,2026-04-14,2026-06-13,7200,USD,Paid,60,2026-06-12
INV-001141,PO-01444,VEND-00193,2025-01-06,2025-02-05,600,USD,Paid,30,2025-02-03
INV-001142,PO-01445,VEND-00100,2023-06-20,2023-08-19,21500,USD,Overdue,60,
INV-001143,PO-01446,VEND-00107,2023-10-14,2023-11-13,3780.0,USD,Paid,30,2023-11-12
INV-001144,PO-01447,VEND-00022,2025-05-22,2025-07-21,25000,USD,Paid,60,2025-07-13
INV-001145,PO-01449,VEND-00199,2024-03-26,2024-04-25,3900,USD,Paid,30,2024-04-23
INV-001146,PO-01450,VEND-00172,2026-03-05,2026-04-19,16500,USD,Paid,45,2026-04-18
INV-001147,PO-01451,VEND-00061,2025-05-11,2025-07-10,32500,USD,Paid,60,2025-07-03
INV-001148,PO-01452,VEND-00122,2024-07-16,2024-09-14,1000,USD,Paid,60,2024-09-05
INV-001149,PO-01453,VEND-00119,2025-04-27,2025-06-26,7700.0,USD,Paid,60,2025-06-14
INV-001150,PO-01454,VEND-00137,2025-06-21,2025-08-05,7000,USD,Paid,45,2025-08-05
INV-001151,PO-01455,VEND-00025,2023-11-18,2023-12-18,85000,USD,Paid,30,2023-12-09
INV-001152,PO-01457,VEND-00011,2024-02-24,2024-04-09,1680.0,USD,Paid,45,2024-04-02
INV-001153,PO-01458,VEND-00008,2024-05-18,2024-07-02,33000,USD,Paid,45,2024-06-23
INV-001154,PO-01459,VEND-00062,2023-07-28,2023-09-26,7000,USD,Paid,60,2023-09-17
INV-001155,PO-01460,VEND-00158,2025-09-27,2025-10-27,12000,USD,Paid,30,2025-10-26
INV-001156,PO-01461,VEND-00010,2026-04-11,2026-05-26,39000,USD,Pending,45,
INV-001157,PO-01462,VEND-00100,2024-04-18,2024-06-17,6900,USD,Paid,60,2024-06-10
INV-001158,PO-01463,VEND-00116,2024-10-25,2024-12-09,4400,USD,Paid,45,2024-12-05
INV-001159,PO-01464,VEND-00140,2023-07-10,2023-09-08,8400.0,USD,Paid,60,2023-09-03
INV-001160,PO-01468,VEND-00039,2023-10-12,2023-12-11,5400,USD,Overdue,60,
INV-001161,PO-01470,VEND-00173,2024-04-22,2024-06-06,3800,USD,Paid,45,2024-06-03
INV-001162,PO-01471,VEND-00034,2023-02-14,2023-03-16,2150.0,USD,Paid,30,2023-03-16
INV-001163,PO-01474,VEND-00127,2024-07-07,2024-09-05,2900,USD,Paid,60,2024-08-30
INV-001164,PO-01475,VEND-00013,2024-10-29,2024-12-28,78000,USD,Paid,60,2024-12-21
INV-001165,PO-01476,VEND-00028,2024-12-13,2025-01-27,635000,USD,Paid,45,2025-01-22
INV-001166,PO-01477,VEND-00015,2025-12-04,2026-01-03,1300,USD,Paid,30,2025-12-26
INV-001167,PO-01480,VEND-00029,2023-09-28,2023-10-28,480.0,USD,Paid,30,2023-10-16
INV-001168,PO-01481,VEND-00137,2025-02-16,2025-04-02,7800,USD,Paid,45,2025-04-02
INV-001169,PO-01482,VEND-00039,2024-09-12,2024-11-11,3100.0,USD,Disputed,60,
INV-001170,PO-01485,VEND-00135,2026-01-09,2026-02-23,3360.0,USD,Paid,45,2026-02-22
INV-001171,PO-01486,VEND-00146,2024-06-03,2024-08-02,195000,USD,Paid,60,2024-07-31
INV-001172,PO-01487,VEND-00045,2023-10-14,2023-12-13,6700,USD,Paid,60,2023-12-01
INV-001173,PO-01489,VEND-00178,2023-09-09,2023-10-24,12250.0,USD,Paid,45,2023-10-13
INV-001174,PO-01490,VEND-00155,2025-09-19,2025-11-03,4970.0,USD,Paid,45,2025-10-29
INV-001175,PO-01491,VEND-00014,2023-08-29,2023-09-28,4300,USD,Paid,30,2023-09-23
INV-001176,PO-01492,VEND-00070,2024-10-13,2024-11-12,33000,USD,Paid,30,2024-11-03
INV-001177,PO-01495,VEND-00105,2025-01-03,2025-02-02,600,USD,Paid,30,2025-01-23
INV-001178,PO-01496,VEND-00120,2025-07-12,2025-08-11,182000,USD,Paid,30,2025-08-01
INV-001179,PO-01497,VEND-00069,2025-12-10,2026-01-09,900,USD,Paid,30,2025-12-29
INV-001180,PO-01499,VEND-00102,2023-12-05,2024-01-04,12500.0,USD,Paid,30,2023-12-23
INV-001181,PO-01500,VEND-00083,2024-06-09,2024-07-09,47000,USD,Paid,30,2024-06-27
INV-001182,PO-01501,VEND-00028,2025-04-15,2025-05-30,47000,USD,Paid,45,2025-05-18
INV-001183,PO-01502,VEND-00159,2024-07-06,2024-08-05,6800,USD,Paid,30,2024-07-25
INV-001184,PO-01504,VEND-00191,2025-11-29,2026-01-28,3300,USD,Overdue,60,
INV-001185,PO-01505,VEND-00189,2025-09-21,2025-10-21,1200,USD,Paid,30,2025-10-18
INV-001186,PO-01506,VEND-00038,2025-08-27,2025-10-11,590000,USD,Paid,45,2025-09-30
INV-001187,PO-01508,VEND-00177,2024-03-20,2024-05-19,3900,USD,Paid,60,2024-05-10
INV-001188,PO-01509,VEND-00074,2025-04-08,2025-05-08,7900,USD,Disputed,30,
INV-001189,PO-01510,VEND-00089,2023-02-17,2023-04-03,1300,USD,Paid,45,2023-03-29
INV-001190,PO-01511,VEND-00174,2025-04-27,2025-05-27,4100,USD,Paid,30,2025-05-23
INV-001191,PO-01513,VEND-00017,2024-04-25,2024-06-09,2900,USD,Disputed,45,
INV-001192,PO-01514,VEND-00120,2025-08-26,2025-09-25,600,USD,Paid,30,2025-09-17
INV-001193,PO-01515,VEND-00184,2024-12-09,2025-01-23,895000,USD,Paid,45,2025-01-19
INV-001194,PO-01520,VEND-00065,2024-12-17,2025-02-15,28000,USD,Paid,60,2025-02-05
INV-001195,PO-01523,VEND-00109,2026-02-03,2026-04-04,1350.0,USD,Paid,60,2026-03-31
INV-001196,PO-01526,VEND-00035,2025-01-01,2025-02-15,7200,USD,Disputed,45,
INV-001197,PO-01528,VEND-00062,2024-05-04,2024-06-18,18500,USD,Disputed,45,
INV-001198,PO-01530,VEND-00092,2024-02-11,2024-04-11,14000,USD,Paid,60,2024-04-07
INV-001199,PO-01531,VEND-00046,2023-12-23,2024-01-22,6750.0,USD,Paid,30,2024-01-21
INV-001200,PO-01532,VEND-00138,2025-11-15,2025-12-30,14250.0,USD,Paid,45,2025-12-25
INV-001201,PO-01533,VEND-00168,2025-09-29,2025-11-13,28000,USD,Paid,45,2025-11-04
INV-001202,PO-01534,VEND-00170,2024-06-17,2024-07-17,5200,USD,Paid,30,2024-07-08
INV-001203,PO-01536,VEND-00091,2024-05-21,2024-07-20,4800,USD,Paid,60,2024-07-18
INV-001204,PO-01537,VEND-00123,2024-04-21,2024-05-21,4800,USD,Paid,30,2024-05-10
INV-001205,PO-01538,VEND-00151,2024-11-27,2024-12-27,7500,USD,Paid,30,2024-12-19
INV-001206,PO-01539,VEND-00008,2025-02-18,2025-04-04,4400,USD,Paid,45,2025-04-03
INV-001207,PO-01540,VEND-00133,2024-08-25,2024-10-09,6600,USD,Disputed,45,
INV-001208,PO-01543,VEND-00061,2023-06-14,2023-08-13,32000,USD,Paid,60,2023-08-02
INV-001209,PO-01544,VEND-00176,2023-10-20,2023-12-19,900.0,USD,Paid,60,2023-12-14
INV-001210,PO-01545,VEND-00031,2024-12-23,2025-01-22,26000,USD,Paid,30,2025-01-13
INV-001211,PO-01546,VEND-00194,2024-07-27,2024-09-10,44000,USD,Paid,45,2024-09-05
INV-001212,PO-01547,VEND-00165,2024-10-06,2024-12-05,43500,USD,Paid,60,2024-12-05
INV-001213,PO-01548,VEND-00139,2025-11-09,2026-01-08,26000,USD,Paid,60,2026-01-03
INV-001214,PO-01549,VEND-00134,2026-03-11,2026-05-10,45500,USD,Pending,60,
INV-001215,PO-01551,VEND-00111,2025-05-08,2025-06-22,1900,USD,Paid,45,2025-06-13
INV-001216,PO-01552,VEND-00144,2026-03-12,2026-04-26,34000,USD,Pending,45,
INV-001217,PO-01553,VEND-00020,2024-09-01,2024-10-31,2400,USD,Paid,60,2024-10-28
INV-001218,PO-01554,VEND-00051,2024-09-13,2024-11-12,3700,USD,Paid,60,2024-11-03
INV-001219,PO-01555,VEND-00060,2026-04-05,2026-05-20,4000,USD,Paid,45,2026-05-09
INV-001220,PO-01556,VEND-00037,2026-03-23,2026-04-22,4500,USD,Paid,30,2026-04-17
INV-001221,PO-01558,VEND-00137,2024-09-07,2024-10-22,4000,USD,Paid,45,2024-10-13
INV-001222,PO-01560,VEND-00130,2026-03-16,2026-04-15,5800,USD,Paid,30,2026-04-07
INV-001223,PO-01561,VEND-00075,2025-06-22,2025-08-21,5400,USD,Paid,60,2025-08-09
INV-001224,PO-01563,VEND-00002,2024-11-01,2024-12-01,10000,USD,Paid,30,2024-11-29
INV-001225,PO-01564,VEND-00074,2025-08-24,2025-09-23,390000.0,USD,Paid,30,2025-09-12
INV-001226,PO-01565,VEND-00076,2023-10-10,2023-12-09,4800,USD,Paid,60,2023-11-28
INV-001227,PO-01566,VEND-00139,2025-09-21,2025-11-20,48000,USD,Overdue,60,
INV-001228,PO-01567,VEND-00065,2023-02-12,2023-04-13,112000,USD,Overdue,60,
INV-001229,PO-01568,VEND-00049,2024-01-22,2024-03-07,4400,USD,Paid,45,2024-03-03
INV-001230,PO-01569,VEND-00195,2023-03-13,2023-05-12,5400,USD,Paid,60,2023-05-07
INV-001231,PO-01571,VEND-00153,2024-10-14,2024-11-13,6400,USD,Disputed,30,
INV-001232,PO-01572,VEND-00059,2023-05-07,2023-06-06,995000,USD,Paid,30,2023-05-30
INV-001233,PO-01573,VEND-00029,2024-10-29,2024-11-28,7700,USD,Paid,30,2024-11-17
INV-001234,PO-01574,VEND-00074,2023-06-07,2023-07-07,4100,USD,Paid,30,2023-07-02
INV-001235,PO-01575,VEND-00080,2026-04-15,2026-06-14,44500,USD,Pending,60,
INV-001236,PO-01576,VEND-00005,2025-04-23,2025-06-07,5800,USD,Paid,45,2025-05-29
INV-001237,PO-01577,VEND-00174,2024-08-05,2024-09-04,3600,USD,Paid,30,2024-08-27
INV-001238,PO-01578,VEND-00002,2025-04-17,2025-06-01,7700,USD,Paid,45,2025-05-28
INV-001239,PO-01579,VEND-00145,2023-09-28,2023-11-27,42500,USD,Paid,60,2023-11-21
INV-001240,PO-01580,VEND-00159,2024-12-16,2025-01-15,3220.0,USD,Paid,30,2025-01-13
INV-001241,PO-01581,VEND-00183,2025-09-05,2025-10-05,7700,USD,Paid,30,2025-09-23
INV-001242,PO-01583,VEND-00065,2023-05-26,2023-07-25,23000,USD,Paid,60,2023-07-22
INV-001243,PO-01584,VEND-00129,2026-04-16,2026-05-16,4410.0,USD,Pending,30,
INV-001244,PO-01585,VEND-00129,2024-05-12,2024-06-11,1200,USD,Paid,30,2024-06-08
INV-001245,PO-01586,VEND-00073,2025-01-10,2025-02-24,21000,USD,Paid,45,2025-02-19
INV-001246,PO-01587,VEND-00033,2025-12-06,2026-02-04,2900,USD,Paid,60,2026-01-26
INV-001247,PO-01588,VEND-00040,2024-08-26,2024-09-25,195000,USD,Paid,30,2024-09-16
INV-001248,PO-01590,VEND-00153,2023-04-04,2023-05-04,2500,USD,Paid,30,2023-05-01
INV-001249,PO-01591,VEND-00120,2023-08-02,2023-09-01,3500,USD,Paid,30,2023-08-21
INV-001250,PO-01592,VEND-00158,2025-05-04,2025-06-03,3780.0,USD,Paid,30,2025-05-28
INV-001251,PO-01593,VEND-00198,2024-10-05,2024-12-04,48500,USD,Paid,60,2024-12-03
INV-001252,PO-01595,VEND-00111,2026-02-10,2026-03-27,50000,USD,Paid,45,2026-03-27
INV-001253,PO-01596,VEND-00076,2024-09-07,2024-11-06,32500,USD,Paid,60,2024-11-06
INV-001254,PO-01597,VEND-00143,2023-12-20,2024-02-03,76000,USD,Paid,45,2024-02-02
INV-001255,PO-01598,VEND-00017,2023-08-07,2023-09-21,5500,USD,Paid,45,2023-09-12
INV-001256,PO-01599,VEND-00024,2026-02-20,2026-04-06,3500.0,USD,Overdue,45,
INV-001257,PO-01600,VEND-00155,2025-05-30,2025-07-14,1500,USD,Paid,45,2025-07-08
INV-001258,PO-01602,VEND-00036,2024-05-16,2024-06-30,560.0,USD,Paid,45,2024-06-30
INV-001259,PO-01603,VEND-00137,2024-03-23,2024-05-07,110500.0,USD,Paid,45,2024-04-30
INV-001260,PO-01607,VEND-00022,2025-06-04,2025-07-04,15000,USD,Paid,30,2025-07-03
INV-001261,PO-01608,VEND-00037,2024-12-06,2025-01-05,6300,USD,Paid,30,2024-12-24
INV-001262,PO-01609,VEND-00034,2023-05-06,2023-06-05,24500,USD,Paid,30,2023-05-31
INV-001263,PO-01611,VEND-00157,2023-03-28,2023-05-27,5800,USD,Disputed,60,
INV-001264,PO-01613,VEND-00166,2023-12-05,2024-01-19,4100,USD,Paid,45,2024-01-07
INV-001265,PO-01615,VEND-00043,2024-09-06,2024-11-05,3000,USD,Paid,60,2024-11-01
INV-001266,PO-01616,VEND-00175,2023-12-04,2024-01-18,35000,USD,Paid,45,2024-01-09
INV-001267,PO-01617,VEND-00033,2023-03-03,2023-05-02,110000,USD,Overdue,60,
INV-001268,PO-01618,VEND-00047,2025-11-24,2026-01-08,5300,USD,Paid,45,2026-01-04
INV-001269,PO-01619,VEND-00098,2025-05-03,2025-07-02,7200,USD,Paid,60,2025-06-25
INV-001270,PO-01621,VEND-00066,2023-07-16,2023-08-15,650000,USD,Paid,30,2023-08-05
INV-001271,PO-01622,VEND-00078,2025-09-21,2025-10-21,6100,USD,Paid,30,2025-10-21
INV-001272,PO-01623,VEND-00135,2026-03-02,2026-04-16,19500,USD,Paid,45,2026-04-04
INV-001273,PO-01625,VEND-00046,2025-03-23,2025-05-22,174000,USD,Paid,60,2025-05-13
INV-001274,PO-01626,VEND-00153,2026-04-20,2026-05-20,47500,USD,Paid,30,2026-05-12
INV-001275,PO-01627,VEND-00016,2025-08-02,2025-09-01,10000,USD,Paid,30,2025-08-24
INV-001276,PO-01628,VEND-00169,2023-04-02,2023-05-17,4700,USD,Paid,45,2023-05-05
INV-001277,PO-01630,VEND-00098,2023-05-20,2023-07-19,5000,USD,Paid,60,2023-07-19
INV-001278,PO-01631,VEND-00153,2023-06-13,2023-07-13,50000,USD,Overdue,30,
INV-001279,PO-01632,VEND-00116,2025-10-07,2025-11-21,1830.0,USD,Paid,45,2025-11-19
INV-001280,PO-01633,VEND-00119,2026-02-21,2026-03-23,9500,USD,Paid,30,2026-03-16
INV-001281,PO-01634,VEND-00075,2025-11-16,2026-01-15,7100,USD,Paid,60,2026-01-12
INV-001282,PO-01635,VEND-00036,2025-04-27,2025-06-11,4200,USD,Disputed,45,
INV-001283,PO-01636,VEND-00026,2024-07-12,2024-08-26,6100,USD,Paid,45,2024-08-16
INV-001284,PO-01637,VEND-00101,2025-03-01,2025-03-31,17000,USD,Paid,30,2025-03-25
INV-001285,PO-01638,VEND-00199,2024-05-22,2024-06-21,5500,USD,Paid,30,2024-06-17
INV-001286,PO-01640,VEND-00100,2025-06-15,2025-08-14,3800,USD,Paid,60,2025-08-14
INV-001287,PO-01641,VEND-00014,2026-02-16,2026-03-18,330000,USD,Paid,30,2026-03-16
INV-001288,PO-01642,VEND-00192,2026-04-08,2026-05-08,15000.0,USD,Paid,30,2026-04-26
INV-001289,PO-01644,VEND-00168,2024-07-21,2024-09-04,40500,USD,Paid,45,2024-08-31
INV-001290,PO-01645,VEND-00065,2025-09-26,2025-11-25,249000,USD,Paid,60,2025-11-13
INV-001291,PO-01646,VEND-00193,2024-01-17,2024-02-16,5800,USD,Paid,30,2024-02-08
INV-001292,PO-01648,VEND-00089,2023-01-15,2023-03-16,19000,USD,Paid,60,2023-03-14
INV-001293,PO-01649,VEND-00034,2024-10-30,2024-11-29,6200,USD,Paid,30,2024-11-27
INV-001294,PO-01650,VEND-00032,2025-03-06,2025-04-05,1000,USD,Paid,30,2025-04-03
INV-001295,PO-01652,VEND-00063,2025-08-16,2025-09-15,15000,USD,Paid,30,2025-09-15
INV-001296,PO-01653,VEND-00175,2025-09-05,2025-10-20,7100,USD,Paid,45,2025-10-10
INV-001297,PO-01654,VEND-00199,2025-03-15,2025-04-14,86000,USD,Paid,30,2025-04-06
INV-001298,PO-01655,VEND-00083,2025-06-30,2025-07-30,42000,USD,Paid,30,2025-07-28
INV-001299,PO-01656,VEND-00071,2023-09-15,2023-10-30,48500,USD,Paid,45,2023-10-21
INV-001300,PO-01657,VEND-00170,2026-01-06,2026-02-05,2400,USD,Paid,30,2026-02-02
INV-001301,PO-01658,VEND-00100,2025-01-14,2025-03-15,1590.0,USD,Paid,60,2025-03-15
INV-001302,PO-01659,VEND-00060,2023-10-19,2023-12-03,4000,USD,Paid,45,2023-11-22
INV-001303,PO-01661,VEND-00006,2025-12-07,2026-01-06,6500,USD,Paid,30,2026-01-04
INV-001304,PO-01662,VEND-00153,2025-12-27,2026-01-26,2100,USD,Paid,30,2026-01-21
INV-001305,PO-01663,VEND-00084,2023-02-23,2023-04-24,30800.0,USD,Paid,60,2023-04-22
INV-001306,PO-01664,VEND-00025,2023-04-19,2023-05-19,51000,USD,Overdue,30,
INV-001307,PO-01665,VEND-00152,2026-01-23,2026-03-09,47000,USD,Paid,45,2026-03-09
INV-001308,PO-01666,VEND-00024,2026-02-06,2026-03-23,27300.0,USD,Paid,45,2026-03-15
INV-001309,PO-01667,VEND-00158,2024-03-24,2024-04-23,500,USD,Paid,30,2024-04-16
INV-001310,PO-01668,VEND-00123,2023-11-18,2023-12-18,34300.0,USD,Paid,30,2023-12-15
INV-001311,PO-01669,VEND-00092,2023-05-21,2023-07-20,1700,USD,Overdue,60,
INV-001312,PO-01670,VEND-00109,2025-01-13,2025-03-14,35000,USD,Paid,60,2025-03-04
INV-001313,PO-01671,VEND-00014,2023-06-02,2023-07-02,1100,USD,Paid,30,2023-06-21
INV-001314,PO-01673,VEND-00123,2024-11-29,2024-12-29,2450.0,USD,Paid,30,2024-12-25
INV-001315,PO-01674,VEND-00159,2023-10-05,2023-11-04,6900,USD,Paid,30,2023-10-27
INV-001316,PO-01675,VEND-00002,2023-08-21,2023-10-05,48000,USD,Paid,45,2023-09-24
INV-001317,PO-01678,VEND-00063,2024-08-26,2024-10-10,27000,USD,Paid,45,2024-10-01
INV-001318,PO-01679,VEND-00109,2023-06-13,2023-08-12,20500,USD,Paid,60,2023-08-12
INV-001319,PO-01681,VEND-00176,2024-07-26,2024-09-24,36000,USD,Paid,60,2024-09-19
INV-001320,PO-01682,VEND-00070,2025-10-10,2025-11-09,1750.0,USD,Paid,30,2025-11-04
INV-001321,PO-01683,VEND-00197,2025-03-10,2025-05-09,38500,USD,Paid,60,2025-04-30
INV-001322,PO-01684,VEND-00171,2026-03-26,2026-04-25,1400,USD,Paid,30,2026-04-18
INV-001323,PO-01685,VEND-00056,2023-09-14,2023-10-14,41500,USD,Paid,30,2023-10-06
INV-001324,PO-01686,VEND-00199,2025-08-19,2025-09-18,4100,USD,Overdue,30,
INV-001325,PO-01687,VEND-00114,2025-01-25,2025-03-26,9000,USD,Paid,60,2025-03-20
INV-001326,PO-01688,VEND-00135,2025-10-18,2025-12-02,183000,USD,Paid,45,2025-11-29
INV-001327,PO-01689,VEND-00176,2025-03-18,2025-05-17,5900,USD,Paid,60,2025-05-16
INV-001328,PO-01690,VEND-00120,2025-04-01,2025-05-01,5300,USD,Paid,30,2025-04-24
INV-001329,PO-01692,VEND-00045,2024-08-08,2024-10-07,300.0,USD,Paid,60,2024-10-04
INV-001330,PO-01693,VEND-00072,2024-05-03,2024-06-02,6300,USD,Paid,30,2024-05-26
INV-001331,PO-01694,VEND-00172,2023-04-26,2023-06-10,22000,USD,Paid,45,2023-06-01
INV-001332,PO-01695,VEND-00008,2023-09-25,2023-11-09,1800,USD,Paid,45,2023-11-05
INV-001333,PO-01696,VEND-00133,2024-04-07,2024-05-22,4400,USD,Disputed,45,
INV-001334,PO-01697,VEND-00109,2023-11-16,2024-01-15,1100,USD,Paid,60,2024-01-07
INV-001335,PO-01698,VEND-00156,2024-12-12,2025-02-10,1250.0,USD,Paid,60,2025-02-01
INV-001336,PO-01699,VEND-00190,2025-05-28,2025-07-12,8000,USD,Disputed,45,
INV-001337,PO-01701,VEND-00102,2025-06-06,2025-07-06,106000,USD,Paid,30,2025-07-04
INV-001338,PO-01703,VEND-00190,2026-04-05,2026-05-20,3550.0,USD,Pending,45,
INV-001339,PO-01705,VEND-00109,2024-10-25,2024-12-24,3010.0,USD,Paid,60,2024-12-17
INV-001340,PO-01708,VEND-00177,2023-04-28,2023-06-27,11700.0,USD,Paid,60,2023-06-17
INV-001341,PO-01710,VEND-00093,2025-05-19,2025-07-18,1000,USD,Paid,60,2025-07-17
INV-001342,PO-01711,VEND-00004,2024-06-20,2024-07-20,2800,USD,Paid,30,2024-07-14
INV-001343,PO-01712,VEND-00061,2024-10-21,2024-12-20,3200,USD,Disputed,60,
INV-001344,PO-01713,VEND-00154,2025-10-10,2025-12-09,900.0,USD,Paid,60,2025-12-08
INV-001345,PO-01714,VEND-00142,2024-12-30,2025-02-13,3900,USD,Paid,45,2025-02-02
INV-001346,PO-01715,VEND-00024,2025-09-17,2025-11-16,4300,USD,Paid,60,2025-11-10
INV-001347,PO-01716,VEND-00141,2024-04-19,2024-05-19,116000,USD,Paid,30,2024-05-13
INV-001348,PO-01717,VEND-00115,2024-01-04,2024-02-03,4400,USD,Paid,30,2024-01-30
INV-001349,PO-01718,VEND-00116,2023-06-05,2023-07-20,9500,USD,Paid,45,2023-07-15
INV-001350,PO-01720,VEND-00012,2024-01-03,2024-02-02,5700,USD,Paid,30,2024-01-23
INV-001351,PO-01721,VEND-00005,2024-06-02,2024-07-17,3290.0,USD,Paid,45,2024-07-09
INV-001352,PO-01723,VEND-00109,2026-04-20,2026-06-19,243000,USD,Pending,60,
INV-001353,PO-01724,VEND-00043,2023-04-21,2023-06-20,5800,USD,Paid,60,2023-06-13
INV-001354,PO-01725,VEND-00101,2023-07-09,2023-08-08,16000,USD,Paid,30,2023-08-06
INV-001355,PO-01726,VEND-00001,2024-05-18,2024-07-17,1400,USD,Paid,60,2024-07-17
INV-001356,PO-01727,VEND-00104,2026-04-21,2026-05-21,2200,USD,Paid,30,2026-05-09
INV-001357,PO-01728,VEND-00164,2023-08-17,2023-10-16,7700,USD,Paid,60,2023-10-09
